NUMBR	DIST	DATA	    ASTRDAY	HR	MIN	V1	V2	V3	  TAU1  	TAU2 
3399	181	07.06.72	187	7	54	45,662	999,999	999,999	-34,0844	-5,6216
3400	154	07.06.72	187	7	54	999,999	36,575	999,999	-13,0950	-27,3247
3401	234	07.06.72	187	7	55	46,362	999,999	999,999	-12,9988	-9,8830
3402	191	07.06.72	187	7	56	47,849	44,789	47,479	-10,4532	-17,8278
3403	175	07.06.72	187	7	56	43,921	38,915	45,911	-9,5749	-22,1764
3404	195	07.06.72	187	7	57	53,405	49,292	42,619	-3,0559	-62,2050
3405	189	07.06.72	187	7	57	43,691	999,999	30,260	-13,9737	-15,7692
3406	175	07.06.72	187	7	57	25,399	26,894	27,199	-9,7297	-41,2755
3407	244	07.06.72	187	7	57	40,060	999,999	34,257	-12,3294	-9,0108
3408	173	07.06.72	187	7	58	44,597	42,726	42,015	3,1228	-10,6632
3409	177	07.06.72	187	8	1	51,488	999,999	58,359	-16,6593	-4,7583
3410	177	07.06.72	187	8	2	999,999	59,329	48,842	-9,6635	-5,4249
3411	162	07.06.72	187	8	5	40,783	44,476	999,999	-10,7118	-21,7725
3412	173	07.06.72	187	8	5	52,947	999,999	999,999	-11,0073	-10,2460
3413	312	07.06.72	187	8	6	37,625	36,446	39,197	-8,6725	-17,1117
3414	176	07.06.72	187	8	8	44,561	43,890	44,891	-9,5062	-20,2100
3415	169	07.06.72	187	8	11	28,237	29,010	27,215	0,2833	-39,8311
3416	149	07.06.72	187	9	2	27,049	999,999	29,172	-11,7809	-45,6104
3417	134	07.06.72	187	9	7	18,676	999,999	999,999	-50,4282	-71,0123
3418	168	07.06.72	187	9	11	31,615	33,928	35,803	0,5043	-37,3186
3419	109	07.06.72	187	9	12	999,999	32,290	29,200	-30,3238	-1,5777
3420	149	07.06.72	187	9	21	27,925	25,789	30,782	13,2304	-61,5998
3421	146	07.06.72	187	9	24	36,390	43,550	999,999	-0,6525	-41,1727
3422	108	07.06.72	187	9	25	47,787	39,962	46,209	-10,4635	-49,8503
3423	96	07.06.72	187	9	28	999,999	29,365	29,203	-12,9971	14,5125
3424	173	07.06.72	187	9	28	60,462	50,933	60,590	-8,1112	-20,0820
3425	135	07.06.72	187	9	29	27,386	999,999	26,087	-10,6345	-22,7888
3426	273	07.06.72	187	9	31	24,259	999,999	999,999	-9,0290	-29,6914
3427	135	07.06.72	187	9	37	999,999	20,683	21,949	-13,3459	-52,2552
3428	121	07.06.72	187	9	47	999,999	29,873	28,529	-26,9915	-2,7292
3429	113	07.06.72	187	9	47	32,387	999,999	999,999	-79,0104	-50,3790
3430	151	07.06.72	187	9	52	32,984	33,852	999,999	-6,2940	-35,9566
3431	144	07.06.72	187	9	54	29,834	29,824	36,464	-0,0655	-13,9221
3432	130	07.06.72	187	9	55	44,120	999,999	999,999	-12,1034	-20,0735
3433	120	07.06.72	187	9	59	999,999	999,999	31,394	-52,5512	20,3290
3434	267	07.06.72	187	9	59	36,038	34,891	999,999	5,6263	-27,6416
3435	150	07.06.72	187	10	0	37,976	999,999	43,485	-69,5396	-26,2571
3436	132	07.06.72	187	10	0	21,061	23,953	999,999	6,7417	-10,1361
3437	211	07.06.72	187	10	13	23,816	26,017	28,628	-21,2044	-1,4356
3438	162	07.06.72	187	10	14	999,999	28,745	32,444	-1,5897	-33,3032
3439	169	07.06.72	187	10	20	999,999	29,551	34,363	0,0712	-40,2730
3440	176	07.06.72	187	10	21	40,810	26,244	999,999	-16,0624	-0,9996
3441	201	07.06.72	187	10	22	22,884	22,256	999,999	-9,8579	-8,4966
3442	133	07.06.72	187	10	24	33,794	999,999	999,999	-64,0504	-82,3373
3443	154	07.06.72	187	10	24	35,022	36,689	999,999	-7,7267	-74,1657
3444	135	07.06.72	187	10	27	20,895	25,489	24,982	-30,1342	1,2778
3445	126	07.06.72	187	10	27	29,290	999,999	999,999	-44,2045	-41,5975
3446	127	07.06.72	187	10	29	43,587	39,839	999,999	-40,2889	-83,4271
3447	155	07.06.72	187	10	34	999,999	41,861	35,831	-12,6602	-11,8093
3448	262	07.06.72	187	10	43	31,130	29,654	31,634	-6,4237	-24,3532
3449	263	07.06.72	187	10	43	28,667	29,818	26,317	14,2760	-31,5567
3450	147	07.06.72	187	10	45	53,231	53,295	999,999	-10,9528	-22,4077
3451	231	07.06.72	187	10	46	42,140	39,985	999,999	-5,1656	-19,9994
3452	106	07.06.72	187	10	59	32,482	29,713	999,999	-73,9157	-23,4975
3453	132	07.06.72	187	11	4	40,294	43,871	999,999	7,9826	-40,2273
3454	200	07.06.72	187	11	9	30,882	29,550	25,090	-12,6043	-16,5501
3455	138	07.06.72	187	11	12	32,367	32,383	34,247	4,7130	-47,5964
3456	211	07.06.72	187	11	13	27,136	24,107	999,999	-12,1154	-43,2670
3457	209	07.06.72	187	11	19	39,800	36,493	33,459	-1,9176	-26,5034
3458	211	07.06.72	187	11	33	36,581	999,999	39,996	-66,0015	-33,3044
3459	127	07.06.72	187	11	33	30,196	31,989	999,999	-0,3389	-0,0614
3460	234	07.06.72	187	11	34	28,858	27,107	26,150	-17,6926	-19,7292
3461	186	07.06.72	187	11	35	25,684	999,999	24,689	9,2557	-47,8760
3462	230	07.06.72	187	11	38	33,977	32,831	32,813	-6,8098	-25,0658
3463	203	07.06.72	187	11	46	30,241	29,658	32,271	-8,3128	-31,9959
3464	146	07.06.72	187	11	51	999,999	27,620	34,122	-12,1893	-17,4121
3465	138	07.06.72	187	11	51	43,500	37,482	38,516	-49,9843	-23,6827
3466	181	07.06.72	187	11	57	33,158	36,613	33,654	-15,3735	-21,7333
3467	207	07.06.72	187	12	1	40,061	39,075	39,492	-6,5096	-21,3778
3468	186	07.06.72	187	12	1	22,312	999,999	24,084	4,1128	-52,6928
3469	165	07.06.72	187	12	8	32,678	999,999	999,999	-71,1771	-25,7665
3470	172	07.06.72	187	12	8	38,873	36,590	38,583	-2,1463	-30,1249
3471	122	07.06.72	187	12	14	49,214	51,828	999,999	-5,8335	-23,2531
3472	187	07.06.72	187	12	19	28,507	26,687	27,590	-4,2566	-39,3665
3473	132	07.06.72	187	12	23	33,479	999,999	34,336	-75,6128	-45,1802
3474	188	07.06.72	187	12	24	28,565	999,999	999,999	-76,8805	-11,7802
3475	210	07.06.72	187	12	28	28,857	30,262	32,030	9,4838	-39,3398
3476	131	07.06.72	187	12	30	999,999	29,487	27,616	-19,2296	-39,1448
3477	151	07.06.72	187	12	40	999,999	32,440	999,999	-1,3925	-60,1385
3478	168	07.06.72	187	12	43	24,875	999,999	23,659	-16,9783	-59,5547
3479	203	07.06.72	187	12	43	22,885	22,782	27,401	-18,1583	-38,3329
3480	134	07.06.72	187	12	56	42,546	999,999	36,467	-2,5751	-75,5047
3481	133	07.06.72	187	12	56	27,203	999,999	27,407	-29,9873	-10,9920
3482	101	07.06.72	187	13	3	46,892	999,999	999,999	-5,0341	-42,3846
3483	156	07.06.72	187	13	4	37,814	39,409	999,999	-20,1351	-21,0162
3484	156	07.06.72	187	13	5	32,526	36,357	28,270	12,1230	-39,6181
3485	221	07.06.72	187	13	6	24,874	999,999	999,999	-11,1731	7,5545
3486	178	07.06.72	187	13	13	29,915	32,819	30,617	-18,1041	-20,2582
3487	168	07.06.72	187	13	15	27,344	999,999	999,999	-69,7287	-36,1368
3488	138	07.06.72	187	13	18	20,754	999,999	999,999	-12,9186	-50,4801
3489	158	07.06.72	187	13	18	23,189	24,780	24,774	-9,1906	-49,0860
3490	164	07.06.72	187	13	18	21,330	999,999	21,375	0,0835	-6,4819
3491	151	07.06.72	187	13	19	22,614	999,999	29,004	-9,7252	-20,1941
3492	200	07.06.72	187	13	24	36,545	34,677	28,132	-9,2446	-36,1205
3493	182	07.06.72	187	13	25	31,721	31,321	33,176	-13,2894	-28,0419
3494	192	07.06.72	187	13	26	30,723	999,999	36,478	1,4600	-19,7768
3495	133	07.06.72	187	13	29	28,963	25,096	33,191	-8,6661	-20,7068
3496	259	07.06.72	187	13	31	21,905	22,962	23,599	-17,0526	-17,2372
3497	155	07.06.72	187	13	34	30,119	999,999	999,999	-12,8006	-16,8879
3498	194	07.06.72	187	13	36	32,790	999,999	33,778	-56,4312	-36,0602
3499	205	07.06.72	187	13	36	31,204	29,808	31,353	-6,9954	-32,5359
3500	140	07.06.72	187	13	37	999,999	24,309	999,999	-20,8080	-1,1992
3501	263	07.06.72	187	13	38	22,310	22,375	22,010	-9,2888	-25,0356
3502	182	07.06.72	187	13	39	36,273	32,772	38,456	-2,8206	-40,6574
3503	202	07.06.72	187	13	42	28,215	29,229	28,303	-11,6054	-29,1944
3504	124	07.06.72	187	14	3	39,427	38,873	43,246	-15,4150	-32,2745
3505	144	07.06.72	187	14	5	999,999	23,852	29,811	-3,3707	-19,1360
3506	146	07.06.72	187	14	6	21,069	22,148	999,999	-11,1857	-49,7335
3507	145	07.06.72	187	14	7	23,765	999,999	999,999	5,8248	-76,0200
3508	176	07.06.72	187	14	31	999,999	47,014	999,999	10,5855	-28,5421
3509	150	07.06.72	187	14	36	27,465	29,735	28,748	-1,8698	-22,7910
3510	155	07.06.72	187	14	37	999,999	20,943	20,864	-37,1821	-56,7558
3511	206	07.06.72	187	14	48	30,635	999,999	999,999	-24,3906	-54,8233
3512	124	07.06.72	187	14	48	26,649	999,999	999,999	-11,5469	-48,2021
3513	156	07.06.72	187	14	52	28,750	30,559	35,569	-19,1670	-37,2349
3514	158	07.06.72	187	14	18	29,550	27,709	999,999	8,3481	-41,4593
3515	197	07.06.72	187	15	27	24,490	999,999	999,999	-28,7541	-60,7567
3516	160	07.06.72	187	15	27	37,574	999,999	37,439	15,4244	-33,7302
3517	205	07.06.72	187	17	24	34,120	32,908	34,090	23,4467	-26,3102
3518	179	07.06.72	187	19	18	40,217	33,965	41,718	14,3469	-29,4012
3519	200	07.08.72	189	1	20	21,834	23,623	21,519	-23,1623	-18,8474
3520	211	07.08.72	189	1	57	25,018	999,999	999,999	-29,2456	-0,0506
3521	273	07.08.72	189	2	28	21,208	21,826	999,999	20,2800	-37,6839
3522	147	07.08.72	189	4	8	41,176	41,635	40,115	-25,6960	-2,3513
3523	198	07.08.72	189	3	21	22,934	21,605	23,118	-39,9068	12,2494
3524	228	07.08.72	189	4	10	32,851	33,221	34,089	-24,3168	-3,8010
3525	145	07.08.72	189	4	11	34,141	33,140	33,259	-27,7923	-12,8825
3526	153	07.08.72	189	4	14	35,217	34,396	37,190	-24,5000	-7,3432
3527	201	07.08.72	189	4	21	26,626	26,709	27,205	-28,1053	10,3761
3528	210	07.08.72	189	4	30	19,431	20,350	999,999	9,9400	-25,0148
3529	153	07.08.72	189	4	32	34,986	33,582	35,841	-18,7276	-26,6618
3530	142	07.08.72	189	4	36	34,895	28,099	34,165	-21,3752	-24,8611
3531	148	07.08.72	189	4	45	36,800	34,524	36,604	-23,3825	-13,3522
3532	126	07.08.72	189	4	54	23,874	999,999	28,431	-16,4448	-58,7365
3533	151	07.08.72	189	5	15	31,148	29,610	32,246	-29,1568	-40,3429
3534	144	07.08.72	189	5	37	22,479	22,927	22,847	-13,3801	-47,5402
3535	312	07.08.72	189	5	37	53,820	45,677	49,205	-11,5805	1,7301
3536	312	07.08.72	189	5	47	41,970	43,658	43,975	-10,5635	-12,9235
3537	146	07.08.72	189	5	40	16,873	14,115	999,999	-2,8486	-12,7930
3538	191	07.08.72	189	5	55	23,240	25,920	22,067	6,0750	-42,5256
3539	166	07.08.72	189	5	56	26,243	23,972	23,566	-17,2263	-23,8428
3540	156	07.08.72	189	5	57	999,999	27,633	999,999	-33,0996	-25,1365
3541	156	07.08.72	189	6	4	28,572	28,375	25,985	5,1734	-52,2543
3542	167	07.08.72	189	6	5	29,580	30,790	31,574	-18,9591	-26,3565
3543	274	07.08.72	189	6	5	46,169	45,796	44,473	-13,4027	-0,9604
3544	151	07.08.72	189	6	7	45,193	35,371	42,377	-20,6832	-3,7759
3545	164	07.08.72	189	6	9	56,155	56,242	49,333	-15,2278	-5,2474
3546	197	07.08.72	189	6	13	50,561	999,999	999,999	-14,9560	-2,8087
3547	199	07.08.72	189	6	16	25,998	999,999	999,999	-15,6314	-62,2968
3548	410	07.08.72	189	6	16	45,405	43,055	45,959	-12,7370	2,0323
3549	196	07.08.72	189	6	18	44,040	46,383	999,999	-5,6448	-18,9848
3550	182	07.08.72	189	6	22	40,146	44,827	39,084	-14,9097	-15,4226
3551	206	07.08.72	189	6	22	999,999	40,707	47,123	-11,4494	-14,6620
3552	146	07.08.72	189	6	23	25,752	999,999	999,999	-16,2695	0,7106
3553	192	07.08.72	189	6	26	22,049	999,999	999,999	-11,0288	-14,5409
3554	380	07.08.72	189	6	28	47,580	53,262	53,728	-13,5125	1,1205
3555	286	07.08.72	189	6	29	999,999	45,858	45,596	-19,7367	-20,4257
3556	175	07.08.72	189	6	31	42,631	40,915	39,650	-1,0797	-28,5330
3557	205	07.08.72	189	6	31	62,810	999,999	57,190	-13,3960	-4,9138
3558	211	07.08.72	189	6	32	51,025	51,070	54,397	-8,1427	-8,9453
3559	171	07.08.72	189	6	34	36,144	41,760	38,875	-5,3876	-30,2401
3560	135	07.08.72	189	6	42	26,040	25,603	999,999	-20,5278	-64,6595
3561	201	07.08.72	189	7	1	999,999	44,481	48,357	-8,9672	-19,9089
3562	273	07.08.72	189	7	2	40,804	38,125	999,999	-11,1760	-8,0626
3563	216	07.08.72	189	7	4	31,714	35,809	33,041	-1,9341	-29,2077
3564	213	07.08.72	189	7	5	53,649	999,999	64,039	-11,2125	-9,6208
3565	149	07.08.72	189	7	7	35,048	999,999	29,868	0,0114	-42,1258
3566	186	07.08.72	189	7	14	50,133	999,999	45,167	-10,1492	-13,2734
3567	208	07.08.72	189	7	20	21,193	47,782	49,986	-13,6111	-5,7539
3568	312	07.08.72	189	7	21	38,160	34,622	34,387	-3,3532	-23,4558
3569	215	07.08.72	189	7	23	46,584	45,961	44,739	-7,3760	-16,2441
3570	169	07.08.72	189	7	24	999,999	999,999	50,401	-10,3691	-16,2966
3571	211	07.08.72	189	7	26	49,174	48,106	49,856	-10,7481	-13,3126
3572	160	07.08.72	189	7	29	48,963	55,535	999,999	-10,9254	-15,8346
3573	172	07.18.72	199	7	21	29,878	32,900	999,999	-20,8069	-23,2757
3574	201	07.18.72	199	7	21	53,305	44,882	999,999	-9,9897	-38,8534
3575	348	07.18.72	199	7	21	51,023	53,455	46,562	-8,1514	-4,1681
3576	348	07.18.72	199	7	25	999,999	999,999	60,509	-9,9968	17,3478
3577	163	07.18.72	199	7	27	36,156	31,990	38,459	-1,0408	-35,1516
3578	312	07.18.72	199	7	29	33,843	40,906	999,999	0,5025	-68,9101
3579	184	07.18.72	199	7	30	54,357	55,109	999,999	-14,9236	-15,5118
3580	225	07.18.72	199	7	32	999,999	999,999	65,818	-13,7722	1,1110
3581	242	07.18.72	199	7	33	48,034	999,999	999,999	-9,2309	-8,2502
3582	192	07.18.72	199	7	33	51,081	53,724	54,149	-14,3353	-10,5483
3583	160	07.18.72	199	7	34	999,999	20,440	31,109	-31,4136	-61,8208
3584	346	07.18.72	199	7	40	50,097	999,999	62,927	-19,5759	1,6316
3585	237	07.18.72	199	7	42	40,059	40,045	39,280	0,7907	-22,0517
3586	374	07.18.72	199	7	43	50,669	55,059	57,143	-5,6259	-6,7800
3587	129	07.18.72	199	7	43	30,728	30,904	27,287	7,4227	-51,6265
3588	189	07.18.72	199	7	46	60,323	53,286	30,395	-10,3386	-11,3348
3589	152	07.18.72	199	7	46	51,159	56,726	999,999	-14,2460	-14,3436
3590	312	07.18.72	199	7	47	999,999	999,999	71,190	10,5543	-41,4140
3591	159	07.18.72	199	7	48	999,999	999,999	41,169	-11,0825	-46,4671
3592	222	07.18.72	199	7	49	47,595	45,382	45,795	-6,5606	-13,7946
3593	176	07.18.72	199	7	49	52,632	53,424	53,638	-12,0964	-15,6998
3594	220	07.18.72	199	7	50	47,618	999,999	52,539	-11,3297	-23,5106
3595	522	07.18.72	199	7	50	59,089	63,517	999,999	-4,1926	-22,2718
3596	173	07.18.72	199	7	51	52,194	57,800	999,999	-16,0452	-6,0018
3597	356	07.18.72	199	7	55	42,690	41,435	47,116	2,2150	-22,2794
3598	197	07.18.72	199	7	56	999,999	999,999	48,379	-14,9952	-2,5255
3599	174	07.18.72	199	8	1	61,534	57,953	999,999	-11,2251	-15,1091
3600	235	07.18.72	199	8	1	43,729	38,879	43,216	-5,7250	-14,1509
3601	173	07.18.72	199	8	2	42,375	999,999	38,106	-19,6787	-36,0922
3602	221	07.18.72	199	8	3	49,296	52,537	44,334	-16,6908	-8,1767
3603	174	07.18.72	199	8	3	53,205	999,999	58,078	-10,0690	-14,5078
3604	327	07.18.72	199	8	3	66,387	59,393	55,122	-0,5326	-2,3325
3605	326	07.18.72	199	8	5	37,052	36,355	31,601	4,6853	-18,6796
3606	228	07.18.72	199	8	5	46,133	44,953	999,999	-2,1123	-16,3845
3607	325	07.18.72	199	8	5	999,999	999,999	39,016	-10,7525	-57,1924
3608	202	07.18.72	199	8	7	43,675	48,866	999,999	-23,0712	-21,4354
3609	200	07.18.72	199	8	8	46,406	57,785	49,430	-8,0178	-12,8155
3610	312	07.18.72	199	8	8	43,033	999,999	999,999	-0,5901	-22,7439
3611	193	07.18.72	199	8	9	52,181	47,069	999,999	-10,1019	-14,7283
3612	184	07.18.72	199	8	10	52,514	52,576	51,992	-13,0478	-15,5522
3613	199	07.18.72	199	8	13	45,080	999,999	999,999	-9,5804	-21,0606
3614	188	07.18.72	199	8	13	49,845	51,409	43,278	-18,5604	2,8375
3615	200	07.18.72	199	8	18	48,962	999,999	47,619	-10,0186	-18,2231
3616	204	07.18.72	199	8	18	35,079	35,939	32,698	-1,0285	-26,3449
3617	212	07.18.72	199	8	20	46,642	46,224	999,999	-12,2280	-14,7994
3618	167	07.18.72	199	8	21	51,559	52,792	999,999	-8,9597	-19,1598
3619	230	07.18.72	199	8	22	40,090	42,782	999,999	-7,4376	-47,9303
3620	163	07.18.72	199	8	23	51,493	48,961	50,771	-17,6380	-3,2922
3621	174	07.18.72	199	8	21	48,494	999,999	999,999	-10,4764	-41,0890
3622	176	07.18.72	199	8	25	58,225	53,623	51,460	-10,6030	-16,1300
3623	162	07.18.72	199	8	26	999,999	999,999	41,369	-12,4413	-36,9912
3624	165	07.18.72	199	8	30	33,997	33,693	34,277	-4,1049	-33,9853
3625	221	07.18.72	199	8	33	49,195	999,999	49,319	-15,9279	-1,5097
3626	205	07.18.72	199	8	55	25,393	999,999	999,999	-1,2335	-32,4871
3627	356	07.18.72	199	8	59	999,999	999,999	62,461	19,2995	-0,7236
3628	157	07.18.72	199	9	1	999,999	58,456	999,999	-13,7507	-9,0910
3629	377	07.18.72	199	9	3	38,226	999,999	999,999	1,1743	-21,8428
3630	149	07.18.72	199	9	4	49,224	56,146	56,195	-11,8282	-19,9884
3631	162	07.18.72	199	9	4	25,579	999,999	999,999	22,6043	-5,3606
3632	196	07.18.72	199	9	4	999,999	999,999	47,759	-10,2586	-69,9965
3633	164	07.18.72	199	9	10	56,121	56,175	51,720	-9,9188	-16,5471
3634	175	07.18.72	199	9	13	48,673	61,788	50,661	-16,1210	-6,7767
3635	180	07.18.72	199	9	14	54,129	51,967	51,397	-10,7070	-15,1415
3636	191	07.18.72	199	9	14	52,389	60,677	51,119	-14,1275	-8,6270
3637	195	07.18.72	199	9	15	42,071	39,342	999,999	-17,9651	-30,0396
3638	195	07.18.72	199	9	17	54,082	999,999	999,999	-14,9234	-14,6833
3639	147	07.18.72	199	9	17	54,343	48,830	53,247	-11,3162	-20,1544
3640	312	07.18.72	199	9	19	999,999	999,999	49,431	-9,3445	-35,8694
3641	172	07.18.72	199	9	19	52,901	44,524	999,999	-6,1975	-23,9849
3642	312	07.18.72	199	9	19	999,999	999,999	28,373	34,0059	-1,4812
3643	178	07.18.72	199	9	24	47,262	42,926	44,296	-0,1611	-26,9283
3644	154	07.18.72	199	9	37	50,090	999,999	999,999	-11,0712	-17,8733
3645	176	07.18.72	199	9	40	43,625	48,151	999,999	-11,5094	-49,6602
3646	177	07.18.72	199	9	41	999,999	62,067	999,999	50,4124	-5,1912
3647	125	07.18.72	199	9	43	999,999	35,087	35,354	-7,0500	-48,3755
3648	146	07.18.72	199	9	43	46,772	41,852	49,494	-34,7304	-31,0488
3649	312	07.18.72	199	9	43	56,501	55,590	57,051	-9,9597	-2,3277
3650	190	07.18.72	199	9	47	30,580	30,703	30,223	1,6581	-36,8704
3651	127	07.18.72	199	9	48	999,999	41,529	999,999	-0,7004	2,5433
3652	168	07.18.72	199	9	54	21,093	22,066	22,342	-9,2015	-50,0448
